x-axis-Sec	ch1	ch2
-0.0000002	1.833	2.043
-0.00000015	1.833	2.355
-0.0000001	1.77	2.418
-0.00000005	1.833	2.668
-4.65868121E-021	1.77	2.855
0.00000005	1.833	3.043
0.0000001	1.77	3.168
0.00000015	1.77	3.418
0.0000002	1.77	3.48
0.00000025	1.77	3.668
0.0000003	1.77	3.668
0.00000035	1.708	3.855
0.0000004	1.708	3.855
0.00000045	1.708	3.98
0.0000005	1.708	3.918
0.00000055	1.708	3.98
0.0000006	1.708	3.98
0.00000065	1.645	3.98
0.0000007	1.645	4.043
0.00000075	1.645	4.105
0.0000008	1.645	4.168
0.00000085	1.645	4.105
0.0000009	1.645	4.23
0.00000095	1.583	4.23
0.000001	1.583	4.168
0.00000105	1.583	4.168
0.0000011	1.583	4.293
0.00000115	1.52	4.293
0.0000012	1.583	4.355
0.00000125	1.583	4.293
0.0000013	1.583	4.293
0.00000135	1.583	4.355
0.0000014	1.52	4.355
0.00000145	1.458	4.355
0.0000015	1.52	4.355
0.00000155	1.458	4.48
0.0000016	1.52	4.48
0.00000165	1.52	4.48
0.0000017	1.458	4.418
0.00000175	1.458	4.48
0.0000018	1.52	4.48
0.00000185	1.395	4.543
0.0000019	1.395	4.543
0.00000195	1.395	4.543
0.000002	1.395	4.48
0.00000205	1.395	4.543
0.0000021	1.395	4.543
0.00000215	1.395	4.543
0.0000022	1.395	4.543
0.00000225	1.333	4.543
0.0000023	1.333	4.543
0.00000235	1.395	4.605
0.0000024	1.333	4.668
0.00000245	1.333	4.668
0.0000025	1.395	4.668
0.00000255	1.27	4.605
0.0000026	1.395	4.73
0.00000265	1.27	4.605
0.0000027	1.27	4.668
0.00000275	1.27	4.73
0.0000028	1.27	4.668
0.00000285	1.27	4.73
0.0000029	1.208	4.73
0.00000295	1.208	4.793
0.000003	1.27	4.793
0.00000305	1.208	4.73
0.0000031	1.145	4.793
0.00000315	1.145	4.73
0.0000032	1.208	4.73
0.00000325	1.083	4.793
0.0000033	1.145	4.793
0.00000335	1.145	4.73
0.0000034	1.208	4.73
0.00000345	1.02	4.73
0.0000035	1.145	4.793
0.00000355	1.083	4.793
0.0000036	1.083	4.793
0.00000365	1.083	4.855
0.0000037	1.083	4.793
0.00000375	1.02	4.793
0.0000038	1.02	4.793
0.00000385	1.083	4.855
0.0000039	1.083	4.855
0.00000395	1.02	4.855
0.000004	0.9575	4.793
0.00000405	0.9575	4.855
0.0000041	1.02	4.855
0.00000415	0.9575	4.918
0.0000042	0.895	4.855
0.00000425	0.9575	4.855
0.0000043	0.9575	4.855
0.00000435	0.895	4.855
0.0000044	0.9575	4.855
0.00000445	0.9575	4.855
0.0000045	1.02	4.855
0.00000455	0.8325	4.855
0.0000046	0.8325	4.855
0.00000465	0.8325	4.918
0.0000047	0.77	4.855
0.00000475	0.895	4.918
0.0000048	0.8325	4.918
0.00000485	0.8325	4.98
0.0000049	0.8325	4.98
0.00000495	0.8325	4.918
0.000005	0.8325	4.918
0.00000505	0.8325	4.98
0.0000051	0.77	4.918
0.00000515	0.77	4.98
0.0000052	0.7075	4.98
0.00000525	0.645	4.918
0.0000053	0.77	4.98
0.00000535	0.645	4.855
0.0000054	0.7075	4.98
0.00000545	0.77	4.98
0.0000055	0.7075	4.98
0.00000555	0.7075	4.98
0.0000056	0.5825	4.98
0.00000565	0.7075	4.918
0.0000057	0.7075	4.918
0.00000575	0.5825	4.918
0.0000058	0.5825	4.98
0.00000585	0.645	4.918
0.0000059	0.5825	4.855
0.00000595	0.52	4.918
0.000006	0.645	4.918
0.00000605	0.5825	4.918
0.0000061	0.5825	4.98
0.00000615	0.52	4.98
0.0000062	0.5825	4.98
0.00000625	0.5825	4.855
0.0000063	0.5825	4.918
0.00000635	0.52	4.98
0.0000064	0.52	4.98
0.00000645	0.4575	4.98
0.0000065	0.52	4.98
0.00000655	0.4575	4.918
0.0000066	0.4575	4.98
0.00000665	0.395	4.855
0.0000067	0.395	4.98
0.00000675	0.4575	4.918
0.0000068	0.395	4.98
0.00000685	0.4575	4.98
0.0000069	0.395	4.98
0.00000695	0.395	4.918
0.000007	0.3325	4.98
0.00000705	0.395	4.98
0.0000071	0.3325	4.918
0.00000715	0.3325	4.918
0.0000072	0.3325	4.98
0.00000725	0.27	4.98
0.0000073	0.3325	4.918
0.00000735	0.3325	4.918
0.0000074	0.3325	4.918
0.00000745	0.27	4.98
0.0000075	0.27	4.98
0.00000755	0.27	4.918
0.0000076	0.27	4.855
0.00000765	0.27	4.918
0.0000077	0.2075	4.918
0.00000775	0.2075	4.98
0.0000078	0.145	4.918
0.00000785	0.27	4.98
0.0000079	0.2075	4.918
0.00000795	0.27	4.918
0.000008	0.2075	4.98
0.00000805	0.0825	4.918
0.0000081	0.2075	4.918
0.00000815	0.145	4.98
0.0000082	0.0825	4.855
0.00000825	0.0825	4.918
0.0000083	0.0825	4.98
0.00000835	0.0825	4.918
0.0000084	0.0825	4.98
0.00000845	0.02	4.98
0.0000085	0.0825	4.98
0.00000855	0.02	4.918
0.0000086	0.0825	4.918
0.00000865	0.02	4.855
0.0000087	0.02	4.918
0.00000875	0.02	4.918
0.0000088	0.0825	4.98
0.00000885	0.02	4.98
0.0000089	-0.0425	4.918
0.00000895	0.02	4.918
0.000009	-0.0425	4.918
0.00000905	-0.0425	4.918
0.0000091	-0.0425	4.918
0.00000915	0.02	4.855
0.0000092	0.0825	4.98
0.00000925	0.02	4.918
0.0000093	0.0825	4.918
0.00000935	0.02	4.918
0.0000094	0.0825	4.918
0.00000945	0.0825	4.98
0.0000095	0.0825	4.98
0.00000955	0.0825	4.918
0.0000096	0.0825	4.98
0.00000965	0.0825	4.918
0.0000097	0.145	4.918
0.00000975	0.0825	4.918
0.0000098	0.2075	4.918
0.00000985	0.145	5.043
0.0000099	0.145	4.98
0.00000995	0.145	4.918
0.00001	0.2075	4.918
0.00001005	0.2075	4.98
0.0000101	0.2075	4.98
0.00001015	0.145	4.918
0.0000102	0.27	4.918
0.00001025	0.2075	4.918
0.0000103	0.27	4.918
0.00001035	0.2075	4.918
0.0000104	0.27	4.918
0.00001045	0.3325	4.855
0.0000105	0.3325	4.98
0.00001055	0.3325	4.918
0.0000106	0.3325	4.98
0.00001065	0.3325	4.98
0.0000107	0.395	4.855
0.00001075	0.3325	4.918
0.0000108	0.3325	4.855
0.00001085	0.395	4.98
0.0000109	0.4575	4.918
0.00001095	0.395	4.918
0.000011	0.395	4.98
0.00001105	0.395	4.918
0.0000111	0.395	4.918
0.00001115	0.3325	4.98
0.0000112	0.395	4.918
0.00001125	0.395	4.918
0.0000113	0.4575	4.98
0.00001135	0.4575	4.918
0.0000114	0.4575	4.855
0.00001145	0.4575	4.918
0.0000115	0.4575	4.918
0.00001155	0.52	4.98
0.0000116	0.52	4.98
0.00001165	0.5825	4.98
0.0000117	0.5825	4.98
0.00001175	0.52	4.98
0.0000118	0.52	4.918
0.00001185	0.5825	4.855
0.0000119	0.52	4.98
0.00001195	0.645	4.918
0.000012	0.5825	4.98
0.00001205	0.5825	5.043
0.0000121	0.5825	4.98
0.00001215	0.7075	4.98
0.0000122	0.7075	4.855
0.00001225	0.645	4.918
0.0000123	0.645	4.98
0.00001235	0.7075	4.918
0.0000124	0.7075	4.918
0.00001245	0.7075	4.918
0.0000125	0.7075	4.855
0.00001255	0.8325	4.98
0.0000126	0.7075	4.918
0.00001265	0.77	4.918
0.0000127	0.7075	4.98
0.00001275	0.77	4.918
0.0000128	0.77	4.98
0.00001285	0.77	4.855
0.0000129	0.8325	4.98
0.00001295	0.77	4.918
0.000013	0.77	4.98
0.00001305	0.8325	4.918
0.0000131	0.77	4.855
0.00001315	0.77	4.855
0.0000132	0.8325	4.918
0.00001325	0.8325	4.855
0.0000133	0.8325	4.98
0.00001335	0.895	4.855
0.0000134	0.895	4.855
0.00001345	0.895	4.98
0.0000135	0.895	4.855
0.00001355	0.895	4.98
0.0000136	0.9575	4.98
0.00001365	0.9575	4.855
0.0000137	0.9575	4.855
0.00001375	0.9575	4.855
0.0000138	1.02	4.855
0.00001385	0.9575	4.855
0.0000139	1.02	4.855
0.00001395	1.083	4.855
0.000014	1.02	4.793
0.00001405	0.9575	4.855
0.0000141	1.083	4.793
0.00001415	1.083	4.855
0.0000142	1.083	4.855
0.00001425	1.145	4.855
0.0000143	1.02	4.793
0.00001435	1.083	4.793
0.0000144	1.145	4.73
0.00001445	1.145	4.793
0.0000145	1.145	4.793
0.00001455	1.208	4.793
0.0000146	1.083	4.855
0.00001465	1.083	4.73
0.0000147	1.208	4.793
0.00001475	1.208	4.793
0.0000148	1.208	4.73
0.00001485	1.208	4.793
0.0000149	1.208	4.73
0.00001495	1.208	4.668
0.000015	1.27	4.73
0.00001505	1.208	4.793
0.0000151	1.208	4.668
0.00001515	1.208	4.73
0.0000152	1.27	4.73
0.00001525	1.27	4.605
0.0000153	1.27	4.73
0.00001535	1.27	4.605
0.0000154	1.395	4.668
0.00001545	1.333	4.793
0.0000155	1.395	4.668
0.00001555	1.333	4.668
0.0000156	1.333	4.668
0.00001565	1.27	4.668
0.0000157	1.395	4.605
0.00001575	1.395	4.543
0.0000158	1.395	4.668
0.00001585	1.395	4.543
0.0000159	1.458	4.543
0.00001595	1.395	4.668
0.000016	1.395	4.543
0.00001605	1.395	4.543
0.0000161	1.52	4.543
0.00001615	1.52	4.543
0.0000162	1.458	4.543
0.00001625	1.52	4.48
0.0000163	1.52	4.48
0.00001635	1.458	4.48
0.0000164	1.52	4.418
0.00001645	1.52	4.418
0.0000165	1.52	4.418
0.00001655	1.458	4.418
0.0000166	1.52	4.418
0.00001665	1.583	4.355
0.0000167	1.583	4.355
0.00001675	1.583	4.355
0.0000168	1.583	4.418
0.00001685	1.583	4.355
0.0000169	1.645	4.293
0.00001695	1.645	4.293
0.000017	1.645	4.23
0.00001705	1.645	4.293
0.0000171	1.645	4.23
0.00001715	1.645	4.293
0.0000172	1.645	4.168
0.00001725	1.645	4.105
0.0000173	1.645	4.23
0.00001735	1.708	4.168
0.0000174	1.708	4.105
0.00001745	1.708	4.168
0.0000175	1.77	3.98
0.00001755	1.708	3.98
0.0000176	1.77	4.043
0.00001765	1.77	3.98
0.0000177	1.77	3.918
0.00001775	1.77	3.98
0.0000178	1.77	3.918
0.00001785	1.833	3.855
0.0000179	1.833	3.855
0.00001795	1.833	3.855
0.000018	1.833	3.73
0.00001805	1.833	3.73
0.0000181	1.833	3.73
0.00001815	1.833	3.668
0.0000182	1.833	3.668
0.00001825	1.833	3.543
0.0000183	1.833	3.605
0.00001835	1.833	3.48
0.0000184	1.958	3.355
0.00001845	1.895	3.418
0.0000185	1.895	3.355
0.00001855	1.958	3.23
0.0000186	1.958	3.23
0.00001865	1.958	3.043
0.0000187	1.958	2.98
0.00001875	1.958	2.855
0.0000188	2.02	2.793
0.00001885	1.958	2.605
0.0000189	2.02	2.543
0.00001895	2.02	2.355
0.000019	2.02	2.23
0.00001905	2.02	2.043
0.0000191	2.02	1.793
0.00001915	2.02	1.73
0.0000192	2.083	1.543
0.00001925	2.02	1.23
0.0000193	2.02	1.168
0.00001935	2.145	0.855
0.0000194	2.145	0.605
0.00001945	2.145	0.73
0.0000195	2.145	0.5425
0.00001955	2.145	0.5425
0.0000196	2.145	0.605
0.00001965	2.145	0.48
0.0000197	2.208	0.4175
0.00001975	2.208	0.5425
0.0000198	2.208	0.48
0.00001985	2.27	0.4175
0.0000199	2.145	0.4175
0.00001995	2.145	0.4175
0.00002	2.27	0.4175
0.00002005	2.208	0.4175
0.0000201	2.27	0.355
0.00002015	2.208	0.4175
0.0000202	2.27	0.4175
0.00002025	2.27	0.2925
0.0000203	2.27	0.355
0.00002035	2.27	0.355
0.0000204	2.208	0.355
0.00002045	2.27	0.355
0.0000205	2.27	0.355
0.00002055	2.395	0.2925
0.0000206	2.333	0.2925
0.00002065	2.27	0.355
0.0000207	2.395	0.355
0.00002075	2.395	0.23
0.0000208	2.395	0.2925
0.00002085	2.395	0.2925
0.0000209	2.395	0.2925
0.00002095	2.395	0.23
0.000021	2.458	0.23
0.00002105	2.458	0.23
0.0000211	2.458	0.23
0.00002115	2.395	0.23
0.0000212	2.458	0.23
0.00002125	2.458	0.23
0.0000213	2.52	0.1675
0.00002135	2.52	0.2925
0.0000214	2.52	0.23
0.00002145	2.52	0.23
0.0000215	2.645	0.23
0.00002155	2.52	0.23
0.0000216	2.645	0.23
0.00002165	2.52	0.1675
0.0000217	2.583	0.1675
0.00002175	2.645	0.23
0.0000218	2.645	0.23
0.00002185	2.583	0.1675
0.0000219	2.645	0.23
0.00002195	2.52	0.1675
0.000022	2.708	0.1675
0.00002205	2.583	0.105
0.0000221	2.645	0.1675
0.00002215	2.708	0.23
0.0000222	2.708	0.23
0.00002225	2.708	0.1675
0.0000223	2.645	0.1675
0.00002235	2.708	0.105
0.0000224	2.77	0.1675
0.00002245	2.645	0.1675
0.0000225	2.77	0.1675
0.00002255	2.833	0.23
0.0000226	2.77	0.1675
0.00002265	2.77	0.1675
0.0000227	2.833	0.1675
0.00002275	2.833	0.1675
0.0000228	2.833	0.105
0.00002285	2.77	0.1675
0.0000229	2.833	0.1675
0.00002295	2.833	0.1675
0.000023	2.77	0.1675
0.00002305	2.895	0.1675
0.0000231	2.833	0.0425
0.00002315	2.895	0.0425
0.0000232	2.895	0.105
0.00002325	2.895	0.1675
0.0000233	2.895	0.105
0.00002335	2.895	0.1675
0.0000234	2.895	0.0425
0.00002345	2.895	0.0425
0.0000235	2.895	0.0425
0.00002355	2.895	0.1675
0.0000236	2.895	-0.02
0.00002365	2.895	0.1675
0.0000237	2.958	0.0425
0.00002375	2.958	0.1675
0.0000238	2.895	0.1675
0.00002385	3.02	0.105
0.0000239	2.958	0.0425
0.00002395	3.02	0.0425
0.000024	3.02	0.105
0.00002405	3.083	-0.02
0.0000241	3.083	0.1675
0.00002415	3.083	0.0425
0.0000242	3.083	0.0425
0.00002425	3.083	0.0425
0.0000243	3.083	0.0425
0.00002435	3.145	-0.02
0.0000244	3.145	0.0425
0.00002445	3.145	-0.02
0.0000245	3.145	0.1675
0.00002455	3.145	-0.02
0.0000246	3.208	0.0425
0.00002465	3.145	-0.02
0.0000247	3.208	0.0425
0.00002475	3.208	0.0425
0.0000248	3.208	-0.02
0.00002485	3.208	0.1675
0.0000249	3.208	0.0425
0.00002495	3.208	-0.02
0.000025	3.27	0.0425
0.00002505	3.27	0.105
0.0000251	3.27	0.0425
0.00002515	3.27	0.0425
0.0000252	3.333	0.0425
0.00002525	3.333	0.0425
0.0000253	3.395	0.0425
0.00002535	3.395	-0.02
0.0000254	3.395	-0.02
0.00002545	3.333	0.0425
0.0000255	3.333	0.0425
0.00002555	3.395	-0.02
0.0000256	3.395	-0.02
0.00002565	3.395	0.0425
0.0000257	3.458	-0.02
0.00002575	3.395	-0.02
0.0000258	3.333	0.0425
0.00002585	3.395	0.0425
0.0000259	3.395	0.0425
0.00002595	3.458	-0.02
0.000026	3.52	-0.0825
0.00002605	3.458	-0.02
0.0000261	3.52	0.0425
0.00002615	3.583	-0.02
0.0000262	3.52	0.0425
0.00002625	3.458	0.0425
0.0000263	3.583	0.0425
0.00002635	3.52	-0.02
0.0000264	3.52	-0.0825
0.00002645	3.583	0.0425
0.0000265	3.583	-0.02
0.00002655	3.52	-0.0825
0.0000266	3.583	-0.02
0.00002665	3.52	0.0425
0.0000267	3.583	0.0425
0.00002675	3.583	-0.0825
0.0000268	3.645	0.0425
0.00002685	3.708	0.0425
0.0000269	3.645	0.0425
0.00002695	3.645	-0.0825
0.000027	3.645	-0.0825
0.00002705	3.645	-0.02
0.0000271	3.708	-0.02
0.00002715	3.77	-0.0825
0.0000272	3.708	-0.0825
0.00002725	3.708	0.0425
0.0000273	3.708	-0.02
0.00002735	3.708	-0.02
0.0000274	3.77	-0.0825
0.00002745	3.708	-0.02
0.0000275	3.77	-0.02
0.00002755	3.833	-0.02
0.0000276	3.77	0.0425
0.00002765	3.77	-0.02
0.0000277	3.833	0.0425
0.00002775	3.77	-0.02
0.0000278	3.833	-0.02
0.00002785	3.77	-0.02
0.0000279	3.833	-0.0825
0.00002795	3.833	-0.02
0.000028	3.833	-0.02
0.00002805	3.833	0.0425
0.0000281	3.895	0.0425
0.00002815	3.895	-0.02
0.0000282	3.958	-0.0825
0.00002825	3.895	-0.02
0.0000283	3.958	-0.0825
0.00002835	3.958	-0.02
0.0000284	3.958	0.0425
0.00002845	3.958	-0.0825
0.0000285	3.958	-0.02
0.00002855	3.958	-0.02
0.0000286	4.02	-0.02
0.00002865	3.958	0.0425
0.0000287	3.895	-0.0825
0.00002875	3.958	0.0425
0.0000288	4.02	-0.02
0.00002885	4.02	0.0425
0.0000289	4.083	-0.02
0.00002895	4.083	0.0425
0.000029	4.083	0.0425
0.00002905	4.145	0.0425
0.0000291	4.02	0.0425
0.00002915	4.145	-0.0825
0.0000292	4.145	-0.02
0.00002925	4.083	-0.02
0.0000293	4.145	0.0425
0.00002935	4.145	-0.02
0.0000294	4.145	0.0425
0.00002945	4.145	-0.0825
0.0000295	4.145	-0.0825
0.00002955	4.145	-0.0825
0.0000296	4.145	0.0425
0.00002965	4.208	0.0425
0.0000297	4.208	0.0425
0.00002975	4.27	-0.02
0.0000298	4.208	-0.02
0.00002985	4.208	-0.02
0.0000299	4.27	-0.02
0.00002995	4.208	0.0425
0.00003	4.333	-0.02
0.00003005	4.208	-0.0825
0.0000301	4.333	0.0425
0.00003015	4.27	0.0425
0.0000302	4.333	-0.0825
0.00003025	4.27	-0.0825
0.0000303	4.27	-0.02
0.00003035	4.333	0.0425
0.0000304	4.333	-0.02
0.00003045	4.333	-0.02
0.0000305	4.27	-0.0825
0.00003055	4.333	-0.02
0.0000306	4.333	0.0425
0.00003065	4.458	-0.0825
0.0000307	4.395	-0.02
0.00003075	4.395	-0.02
0.0000308	4.395	-0.02
0.00003085	4.458	-0.02
0.0000309	4.458	-0.0825
0.00003095	4.395	-0.02
0.000031	4.458	-0.02
0.00003105	4.52	-0.02
0.0000311	4.458	-0.02
0.00003115	4.52	-0.02
0.0000312	4.458	0.0425
0.00003125	4.458	0.0425
0.0000313	4.458	-0.02
0.00003135	4.458	-0.02
0.0000314	4.52	-0.02
0.00003145	4.52	-0.02
0.0000315	4.52	-0.02
0.00003155	4.52	-0.02
0.0000316	4.52	-0.02
0.00003165	4.645	-0.02
0.0000317	4.52	-0.02
0.00003175	4.583	-0.02
0.0000318	4.583	-0.02
0.00003185	4.645	-0.0825
0.0000319	4.645	-0.02
0.00003195	4.645	-0.02
0.000032	4.645	-0.02
0.00003205	4.645	-0.02
0.0000321	4.645	-0.02
0.00003215	4.645	0.0425
0.0000322	4.645	-0.02
0.00003225	4.708	-0.0825
0.0000323	4.708	-0.02
0.00003235	4.77	-0.02
0.0000324	4.77	-0.0825
0.00003245	4.708	0.0425
0.0000325	4.708	-0.0825
0.00003255	4.708	0.0425
0.0000326	4.708	-0.02
0.00003265	4.77	-0.02
0.0000327	4.77	-0.02
0.00003275	4.833	-0.0825
0.0000328	4.833	0.0425
0.00003285	4.708	-0.02
0.0000329	4.833	0.0425
0.00003295	4.833	-0.02
0.000033	4.833	-0.0825
0.00003305	4.833	0.0425
0.0000331	4.833	-0.02
0.00003315	4.895	-0.02
0.0000332	4.958	-0.02
0.00003325	4.895	-0.02
0.0000333	4.895	0.0425
0.00003335	4.895	-0.02
0.0000334	4.958	-0.02
0.00003345	4.958	0.0425
0.0000335	4.895	0.0425
0.00003355	4.958	-0.0825
0.0000336	5.02	-0.02
0.00003365	4.958	-0.02
0.0000337	5.02	-0.0825
0.00003375	5.02	-0.0825
0.0000338	5.02	-0.0825
0.00003385	5.083	-0.02
0.0000339	5.02	-0.02
0.00003395	5.02	0.0425
0.000034	5.02	0.0425
0.00003405	5.02	0.0425
0.0000341	5.083	-0.0825
0.00003415	5.02	-0.02
0.0000342	4.895	-0.02
0.00003425	4.895	-0.0825
0.0000343	4.958	-0.02
0.00003435	4.895	-0.02
0.0000344	4.895	-0.02
0.00003445	4.958	0.0425
0.0000345	4.958	-0.02
0.00003455	4.958	-0.02
0.0000346	4.895	-0.0825
0.00003465	4.958	-0.0825
0.0000347	4.895	-0.0825
0.00003475	4.895	-0.02
0.0000348	4.833	0.0425
0.00003485	4.833	-0.02
0.0000349	4.895	-0.02
0.00003495	4.895	0.0425
0.000035	4.833	0.0425
0.00003505	4.833	0.0425
0.0000351	4.833	-0.02
0.00003515	4.833	0.0425
0.0000352	4.708	-0.02
0.00003525	4.77	-0.0825
0.0000353	4.708	-0.02
0.00003535	4.708	-0.0825
0.0000354	4.77	-0.02
0.00003545	4.708	-0.0825
0.0000355	4.708	0.0425
0.00003555	4.708	-0.02
0.0000356	4.77	0.0425
0.00003565	4.708	-0.02
0.0000357	4.77	0.0425
0.00003575	4.77	-0.02
0.0000358	4.645	-0.02
0.00003585	4.708	0.0425
0.0000359	4.645	-0.0825
0.00003595	4.645	0.0425
0.000036	4.645	-0.02
0.00003605	4.583	0.0425
0.0000361	4.645	0.0425
0.00003615	4.583	-0.02
0.0000362	4.52	-0.02
0.00003625	4.583	-0.02
0.0000363	4.583	-0.0825
0.00003635	4.52	-0.02
0.0000364	4.458	-0.02
0.00003645	4.583	-0.0825
0.0000365	4.458	-0.02
0.00003655	4.458	-0.02
0.0000366	4.52	-0.02
0.00003665	4.583	-0.02
0.0000367	4.458	-0.0825
0.00003675	4.458	-0.02
0.0000368	4.52	-0.02
0.00003685	4.458	-0.02
0.0000369	4.395	-0.0825
0.00003695	4.395	-0.02
0.000037	4.458	-0.0825
0.00003705	4.458	-0.02
0.0000371	4.395	-0.0825
0.00003715	4.395	-0.0825
0.0000372	4.458	-0.02
0.00003725	4.333	-0.02
0.0000373	4.333	0.0425
0.00003735	4.395	0.0425
0.0000374	4.395	-0.0825
0.00003745	4.27	-0.02
0.0000375	4.395	-0.0825
0.00003755	4.27	-0.0825
0.0000376	4.27	-0.02
0.00003765	4.27	-0.0825
0.0000377	4.27	0.0425
0.00003775	4.333	-0.02
0.0000378	4.27	-0.02
0.00003785	4.27	-0.0825
0.0000379	4.27	-0.02
0.00003795	4.27	-0.02
0.000038	4.27	0.0425
0.00003805	4.208	-0.02
0.0000381	4.208	-0.02
0.00003815	4.208	-0.02
0.0000382	4.208	-0.02
0.00003825	4.145	-0.0825
0.0000383	4.145	0.0425
0.00003835	4.208	-0.02
0.0000384	4.145	0.0425
0.00003845	4.145	0.0425
0.0000385	4.145	-0.0825
0.00003855	4.145	0.0425
0.0000386	4.145	-0.0825
0.00003865	4.02	-0.0825
0.0000387	4.083	0.0425
0.00003875	4.02	-0.02
0.0000388	4.145	-0.02
0.00003885	4.02	-0.02
0.0000389	4.083	-0.0825
0.00003895	4.083	-0.0825
0.000039	4.083	-0.0825
0.00003905	4.02	-0.0825
0.0000391	4.02	-0.0825
0.00003915	3.958	-0.02
0.0000392	4.02	-0.02
0.00003925	3.958	-0.0825
0.0000393	4.02	-0.02
0.00003935	3.958	-0.0825
0.0000394	3.958	0.0425
0.00003945	3.958	-0.02
0.0000395	3.958	-0.02
0.00003955	3.895	-0.02
0.0000396	3.895	0.0425
0.00003965	3.958	-0.02
0.0000397	3.958	-0.0825
0.00003975	3.833	-0.02
0.0000398	3.895	-0.02
0.00003985	3.895	-0.0825
0.0000399	3.833	-0.02
0.00003995	3.833	-0.02
0.00004	3.833	-0.0825
0.00004005	3.833	-0.0825
0.0000401	3.895	-0.02
0.00004015	3.833	-0.0825
0.0000402	3.77	0.0425
0.00004025	3.833	-0.0825
0.0000403	3.77	-0.0825
0.00004035	3.77	-0.02
0.0000404	3.77	-0.0825
0.00004045	3.77	-0.02
0.0000405	3.833	-0.0825
0.00004055	3.77	-0.02
0.0000406	3.708	0.0425
0.00004065	3.708	-0.0825
0.0000407	3.645	-0.02
0.00004075	3.77	-0.02
0.0000408	3.708	-0.0825
0.00004085	3.708	-0.02
0.0000409	3.645	0.0425
0.00004095	3.645	0.0425
0.000041	3.708	0.0425
0.00004105	3.645	-0.02
0.0000411	3.645	-0.0825
0.00004115	3.52	-0.0825
0.0000412	3.583	-0.02
0.00004125	3.583	-0.02
0.0000413	3.583	-0.02
0.00004135	3.583	-0.02
0.0000414	3.52	-0.0825
0.00004145	3.52	-0.02
0.0000415	3.583	0.0425
0.00004155	3.583	-0.02
0.0000416	3.458	-0.02
0.00004165	3.458	0.0425
0.0000417	3.52	-0.02
0.00004175	3.52	-0.0825
0.0000418	3.458	-0.02
0.00004185	3.52	-0.0825
0.0000419	3.52	-0.02
0.00004195	3.52	0.0425
0.000042	3.458	0.0425
0.00004205	3.52	0.0425
0.0000421	3.395	0.0425
0.00004215	3.395	0.0425
0.0000422	3.395	-0.0825
0.00004225	3.395	-0.02
0.0000423	3.395	-0.02
0.00004235	3.333	0.0425
0.0000424	3.395	0.0425
0.00004245	3.333	0.0425
0.0000425	3.27	0.0425
0.00004255	3.395	-0.02
0.0000426	3.27	-0.02
0.00004265	3.333	0.0425
0.0000427	3.27	0.0425
0.00004275	3.27	-0.02
0.0000428	3.27	0.0425
0.00004285	3.27	0.0425
0.0000429	3.27	0.0425
0.00004295	3.27	-0.02
0.000043	3.208	0.0425
0.00004305	3.208	-0.02
0.0000431	3.27	0.0425
0.00004315	3.208	0.0425
0.0000432	3.208	-0.02
0.00004325	3.145	0.0425
0.0000433	3.145	0.0425
0.00004335	3.083	-0.02
0.0000434	3.145	0.0425
0.00004345	3.145	0.0425
0.0000435	3.145	0.0425
0.00004355	3.083	0.0425
0.0000436	3.083	0.0425
0.00004365	3.083	0.105
0.0000437	3.02	0.0425
0.00004375	3.145	0.0425
0.0000438	3.083	0.0425
0.00004385	3.083	0.0425
0.0000439	3.02	0.0425
0.00004395	3.02	0.0425
0.000044	3.02	0.0425
0.00004405	2.958	0.1675
0.0000441	3.02	0.105
0.00004415	2.958	0.0425
0.0000442	2.958	0.105
0.00004425	2.958	0.0425
0.0000443	2.895	0.105
0.00004435	3.02	0.105
0.0000444	2.895	0.1675
0.00004445	2.895	0.0425
0.0000445	2.895	-0.02
0.00004455	2.958	0.105
0.0000446	2.895	0.0425
0.00004465	2.895	0.1675
0.0000447	2.895	0.0425
0.00004475	2.958	0.1675
0.0000448	2.833	0.105
0.00004485	2.833	0.105
0.0000449	2.833	0.0425
0.00004495	2.833	0.1675
0.000045	2.833	0.105
0.00004505	2.833	0.1675
0.0000451	2.77	0.105
0.00004515	2.77	0.1675
0.0000452	2.77	0.105
0.00004525	2.833	0.105
0.0000453	2.77	0.105
0.00004535	2.77	0.105
0.0000454	2.833	0.105
0.00004545	2.708	0.105
0.0000455	2.708	0.1675
0.00004555	2.645	0.1675
0.0000456	2.708	0.1675
0.00004565	2.708	0.105
0.0000457	2.708	0.1675
0.00004575	2.645	0.105
0.0000458	2.645	0.0425
0.00004585	2.708	0.23
0.0000459	2.708	0.23
0.00004595	2.583	0.1675
0.000046	2.583	0.1675
0.00004605	2.583	0.105
0.0000461	2.583	0.105
0.00004615	2.52	0.23
0.0000462	2.583	0.23
0.00004625	2.583	0.23
0.0000463	2.52	0.1675
0.00004635	2.52	0.23
0.0000464	2.52	0.23
0.00004645	2.52	0.23
0.0000465	2.52	0.23
0.00004655	2.52	0.23
0.0000466	2.52	0.2925
0.00004665	2.52	0.1675
0.0000467	2.645	0.23
0.00004675	2.395	0.23
0.0000468	2.395	0.23
0.00004685	2.395	0.1675
0.0000469	2.395	0.2925
0.00004695	2.395	0.23
0.000047	2.458	0.355
0.00004705	2.395	0.2925
0.0000471	2.395	0.23
0.00004715	2.395	0.2925
0.0000472	2.333	0.2925
0.00004725	2.333	0.2925
0.0000473	2.395	0.2925
0.00004735	2.333	0.355
